Flight,File name,Latitude (GDA94) (deg),Longitude (GDA94) (deg),Ellipsoid height (GDA94) (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
6,100_0022_0061.JPG,-38.73422925,143.688304,103.246,0.018,0.014,0.027
6,100_0022_0062.JPG,-38.73432329,143.6886273,102.979,0.021,0.016,0.032
6,100_0022_0063.JPG,-38.73441692,143.6889495,102.87,0.018,0.014,0.027
6,100_0022_0064.JPG,-38.73451002,143.6892757,102.592,0.019,0.015,0.029
6,100_0022_0065.JPG,-38.73460535,143.6895934,102.31,0.023,0.017,0.035
6,100_0022_0066.JPG,-38.73463364,143.6896997,102.297,0.019,0.015,0.029
6,100_0022_0067.JPG,-38.7345484,143.6900611,102.335,0.02,0.016,0.031
6,100_0022_0068.JPG,-38.73447412,143.6903899,102.557,0.024,0.018,0.037
6,100_0022_0069.JPG,-38.7344004,143.690712,102.607,0.019,0.015,0.029
6,100_0022_0070.JPG,-38.73438356,143.6907727,102.433,0.024,0.018,0.036
6,100_0022_0071.JPG,-38.73427525,143.6904372,101.548,0.022,0.017,0.034
6,100_0022_0072.JPG,-38.73418159,143.6901132,102.349,0.018,0.014,0.027
6,100_0022_0073.JPG,-38.73408288,143.6897868,102.948,0.014,0.011,0.021
6,100_0022_0074.JPG,-38.73399175,143.6894595,103.401,0.014,0.011,0.021
6,100_0022_0075.JPG,-38.73389527,143.689127,104.141,0.014,0.011,0.021
6,100_0022_0076.JPG,-38.73380181,143.6888113,105.024,0.014,0.011,0.021
6,100_0022_0077.JPG,-38.73370679,143.6885047,104.572,0.014,0.011,0.022
6,100_0022_0078.JPG,-38.73363243,143.6882407,104.806,0.014,0.011,0.022
6,100_0022_0079.JPG,-38.73352802,143.6886134,103.908,0.014,0.011,0.022
6,100_0022_0080.JPG,-38.73343769,143.6889301,103.167,0.014,0.011,0.021
6,100_0022_0081.JPG,-38.73335119,143.6892376,102.975,0.014,0.011,0.021
6,100_0022_0082.JPG,-38.73336229,143.6892703,103.126,0.014,0.011,0.021
6,100_0022_0083.JPG,-38.73345941,143.689592,103.718,0.014,0.011,0.022
6,100_0022_0084.JPG,-38.7335531,143.6899121,103.544,0.014,0.011,0.021
6,100_0022_0085.JPG,-38.73365122,143.6902334,103.495,0.014,0.011,0.021
6,100_0022_0086.JPG,-38.73374191,143.6905531,103.682,0.014,0.011,0.022
6,100_0022_0087.JPG,-38.73383932,143.6908751,103.378,0.014,0.011,0.021
6,100_0022_0088.JPG,-38.73393204,143.6911868,103.504,0.014,0.011,0.022
6,100_0022_0089.JPG,-38.733943,143.6912463,102.939,0.014,0.011,0.021
6,100_0022_0090.JPG,-38.73365043,143.6912277,102.313,0.014,0.011,0.021
6,100_0022_0091.JPG,-38.73338754,143.6911364,103.088,0.014,0.011,0.022
6,100_0022_0092.JPG,-38.73333364,143.6911169,103.09,0.014,0.011,0.021
6,100_0022_0093.JPG,-38.73322865,143.690779,102.691,0.014,0.011,0.021
6,100_0022_0094.JPG,-38.73321617,143.6906973,103.06,0.014,0.011,0.022
6,100_0022_0095.JPG,-38.73345853,143.6909201,101.651,0.014,0.011,0.022
6,100_0022_0096.JPG,-38.73367668,143.6911182,101.945,0.014,0.011,0.021
6,100_0022_0097.JPG,-38.73377526,143.6912018,101.996,0.014,0.011,0.022
6,100_0022_0098.JPG,-38.73404794,143.6910777,101.975,0.014,0.011,0.022
6,100_0022_0099.JPG,-38.73429906,143.6909478,102.759,0.014,0.011,0.021
6,100_0022_0100.JPG,-38.73435872,143.6909112,103.286,0.014,0.011,0.022
6,100_0022_0101.JPG,-38.73444775,143.6905776,102.296,0.014,0.011,0.022
6,100_0022_0102.JPG,-38.73452111,143.6902436,103.251,0.014,0.011,0.022
6,100_0022_0103.JPG,-38.73453728,143.6900907,104.22,0.014,0.011,0.022
6,100_0022_0104.JPG,-38.73425995,143.6902249,103.022,0.014,0.011,0.022
6,100_0022_0105.JPG,-38.73401252,143.6903494,102.566,0.014,0.011,0.022
6,100_0022_0106.JPG,-38.733764,143.6904728,102.008,0.014,0.011,0.022
6,100_0022_0107.JPG,-38.7335066,143.6905958,102.34,0.014,0.011,0.022
6,100_0022_0108.JPG,-38.7332624,143.6907121,103.583,0.014,0.011,0.022
6,100_0022_0109.JPG,-38.73321174,143.6907333,103.457,0.014,0.011,0.022
6,100_0022_0110.JPG,-38.73323569,143.690376,103.268,0.014,0.011,0.022
6,100_0022_0111.JPG,-38.73324986,143.690029,103.511,0.014,0.011,0.022
6,100_0022_0112.JPG,-38.73325793,143.6899743,103.738,0.014,0.011,0.022
6,100_0022_0113.JPG,-38.73353123,143.6898496,102.422,0.014,0.011,0.022
6,100_0022_0114.JPG,-38.73378311,143.6897267,101.981,0.014,0.011,0.022
6,100_0022_0115.JPG,-38.73403013,143.6896159,102.124,0.014,0.011,0.022
6,100_0022_0116.JPG,-38.73428954,143.6894841,102.86,0.014,0.011,0.022
6,100_0022_0117.JPG,-38.73453221,143.6893836,103.038,0.014,0.011,0.022
6,100_0022_0118.JPG,-38.73474504,143.6892622,102.997,0.014,0.011,0.022
6,100_0022_0119.JPG,-38.73485706,143.6889357,102.442,0.014,0.011,0.022
6,100_0022_0120.JPG,-38.73495872,143.6886108,102.739,0.014,0.011,0.022
6,100_0022_0121.JPG,-38.73500819,143.6883961,103.025,0.014,0.011,0.022
6,100_0022_0122.JPG,-38.73473083,143.6885371,102.131,0.014,0.011,0.022
6,100_0022_0123.JPG,-38.73447865,143.6886544,102.368,0.014,0.011,0.022
6,100_0022_0124.JPG,-38.73422762,143.688777,102.619,0.014,0.011,0.022
6,100_0022_0125.JPG,-38.73397969,143.6888985,102.634,0.014,0.011,0.022
6,100_0022_0126.JPG,-38.73372466,143.6890181,102.826,0.014,0.011,0.022
6,100_0022_0127.JPG,-38.73347688,143.6891427,103.229,0.014,0.011,0.022
6,100_0022_0128.JPG,-38.73336673,143.6891912,102.07,0.014,0.011,0.022
6,100_0022_0129.JPG,-38.7334658,143.6888579,100.874,0.014,0.011,0.022
6,100_0022_0130.JPG,-38.73356573,143.688526,102.208,0.014,0.011,0.022
6,100_0022_0131.JPG,-38.73361162,143.6883312,103.491,0.014,0.011,0.022
6,100_0022_0132.JPG,-38.73388074,143.6882109,102.272,0.014,0.011,0.022
6,100_0022_0133.JPG,-38.73413575,143.6880839,101.959,0.014,0.011,0.022
6,100_0022_0134.JPG,-38.73438376,143.6879657,102.012,0.014,0.011,0.022
6,100_0022_0135.JPG,-38.7346346,143.6878463,102.136,0.014,0.011,0.022
6,100_0022_0136.JPG,-38.73488344,143.6877343,102.232,0.014,0.011,0.022
6,100_0022_0137.JPG,-38.73513513,143.6876256,102.489,0.014,0.011,0.022
6,100_0022_0138.JPG,-38.73528614,143.6875256,102.788,0.014,0.011,0.022
6,100_0022_0139.JPG,-38.73537701,143.6872704,102.145,0.014,0.011,0.022
6,100_0022_0140.JPG,-38.73553614,143.6869889,103.098,0.014,0.011,0.022
6,100_0022_0141.JPG,-38.73566335,143.6866829,103.514,0.014,0.011,0.022
6,100_0022_0142.JPG,-38.73568029,143.6865989,103.739,0.014,0.011,0.022
6,100_0022_0143.JPG,-38.73540057,143.6867359,102.3,0.014,0.011,0.022
6,100_0022_0144.JPG,-38.73515171,143.6868569,102.255,0.014,0.011,0.022
6,100_0022_0145.JPG,-38.73489955,143.6869802,102.256,0.014,0.011,0.022
6,100_0022_0146.JPG,-38.73464844,143.6871022,102.648,0.014,0.011,0.022
6,100_0022_0147.JPG,-38.73439789,143.6872243,102.585,0.014,0.011,0.022
6,100_0022_0148.JPG,-38.73414779,143.6873455,102.4,0.014,0.011,0.022
6,100_0022_0149.JPG,-38.73390802,143.6874611,102.858,0.014,0.011,0.022
