Flight,File name,Latitude (GDA94) (deg),Longitude (GDA94) (deg),Ellipsoid height (GDA94) (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
3,100_0010_0140.JPG,-38.74684183,143.67249601,102.058,0.016,0.013,0.038
3,100_0010_0141.JPG,-38.74708355,143.67264327,102.328,0.017,0.014,0.042
3,100_0010_0142.JPG,-38.74713928,143.67268361,102.229,0.020,0.020,0.057
3,100_0010_0143.JPG,-38.74688653,143.67286198,101.696,0.018,0.017,0.050
3,100_0010_0144.JPG,-38.74682469,143.67290723,101.785,0.015,0.013,0.039
3,100_0010_0145.JPG,-38.74670648,143.67298808,101.687,0.014,0.013,0.045
3,100_0010_0146.JPG,-38.74644547,143.67283533,101.344,0.011,0.017,0.049
3,100_0010_0147.JPG,-38.74620304,143.67267825,101.657,0.011,0.013,0.036
3,100_0010_0148.JPG,-38.74595915,143.67252763,102.090,0.015,0.015,0.043
3,100_0010_0149.JPG,-38.74572184,143.67237754,102.695,0.016,0.013,0.039
3,100_0010_0150.JPG,-38.74565041,143.67233968,102.847,0.017,0.013,0.042
3,100_0010_0151.JPG,-38.74539348,143.67252367,102.279,0.020,0.019,0.060
3,100_0010_0152.JPG,-38.74523091,143.67264644,102.045,0.018,0.017,0.057
3,100_0010_0153.JPG,-38.74549886,143.67281401,101.724,0.014,0.013,0.044
3,100_0010_0154.JPG,-38.74573822,143.67296474,101.832,0.011,0.011,0.036
3,100_0010_0155.JPG,-38.74597662,143.67311251,101.161,0.011,0.010,0.028
3,100_0010_0156.JPG,-38.74621852,143.67325721,101.512,0.013,0.013,0.042
3,100_0010_0157.JPG,-38.74627920,143.67329945,101.848,0.016,0.015,0.050
3,100_0010_0158.JPG,-38.74602245,143.67349097,102.038,0.018,0.015,0.050
3,100_0010_0159.JPG,-38.74585346,143.67360718,101.997,0.020,0.019,0.060
3,100_0010_0160.JPG,-38.74559463,143.67345044,101.249,0.018,0.017,0.051
3,100_0010_0161.JPG,-38.74534774,143.67329125,102.040,0.015,0.014,0.043
4,100_0011_0001.JPG,-38.74042842,143.67759907,102.094,0.036,0.035,0.100
4,100_0011_0002.JPG,-38.74048827,143.67718459,101.724,0.025,0.042,0.104
4,100_0011_0003.JPG,-38.74054135,143.67678184,102.381,0.021,0.034,0.093
4,100_0011_0004.JPG,-38.74057372,143.67659314,102.304,0.015,0.025,0.060
4,100_0011_0005.JPG,-38.74084530,143.67634902,102.022,0.055,0.054,0.156
4,100_0011_0006.JPG,-38.74109491,143.67611328,103.304,0.047,0.049,0.140
4,100_0011_0007.JPG,-38.74112506,143.67609262,103.365,0.047,0.061,0.175
4,100_0011_0008.JPG,-38.74106137,143.67652016,102.567,0.035,0.033,0.095
4,100_0011_0009.JPG,-38.74100118,143.67691364,102.756,0.028,0.026,0.075
4,100_0011_0010.JPG,-38.74094148,143.67730654,102.524,0.021,0.017,0.049
4,100_0011_0011.JPG,-38.74088156,143.67770104,102.392,0.014,0.012,0.035
4,100_0011_0012.JPG,-38.74082017,143.67809716,102.558,0.012,0.013,0.036
4,100_0011_0013.JPG,-38.74080934,143.67819285,102.615,0.058,0.103,0.276
4,100_0011_0014.JPG,-38.74108112,143.67792234,102.044,0.043,0.041,0.119
4,100_0011_0015.JPG,-38.74132375,143.67767848,102.396,0.020,0.019,0.055
4,100_0011_0016.JPG,-38.74137700,143.67761622,102.477,0.021,0.020,0.057
4,100_0011_0017.JPG,-38.74143470,143.67719811,102.183,0.020,0.017,0.051
4,100_0011_0018.JPG,-38.74149399,143.67680515,102.640,0.018,0.025,0.069
4,100_0011_0019.JPG,-38.74155618,143.67641476,102.931,0.013,0.012,0.033
4,100_0011_0020.JPG,-38.74161574,143.67602522,102.301,0.013,0.016,0.042
4,100_0011_0021.JPG,-38.74167634,143.67563156,102.586,0.013,0.013,0.036
4,100_0011_0022.JPG,-38.74169114,143.67555568,103.116,0.017,0.018,0.049
4,100_0011_0023.JPG,-38.74196421,143.67530884,102.318,0.021,0.020,0.058
4,100_0011_0024.JPG,-38.74221034,143.67508015,102.179,0.021,0.020,0.058
4,100_0011_0025.JPG,-38.74223852,143.67505703,102.050,0.021,0.019,0.057
4,100_0011_0026.JPG,-38.74217647,143.67547911,102.200,0.016,0.015,0.042
4,100_0011_0027.JPG,-38.74211945,143.67587351,102.256,0.013,0.012,0.033
4,100_0011_0028.JPG,-38.74205905,143.67626453,102.024,0.012,0.011,0.031
4,100_0011_0029.JPG,-38.74199787,143.67666056,101.952,0.017,0.029,0.078
4,100_0011_0030.JPG,-38.74194021,143.67703861,101.926,0.020,0.021,0.059
4,100_0011_0031.JPG,-38.74194211,143.67705610,101.948,0.021,0.021,0.059
4,100_0011_0032.JPG,-38.74221311,143.67679004,101.369,0.022,0.021,0.059
4,100_0011_0033.JPG,-38.74245605,143.67654433,101.837,0.018,0.017,0.048
4,100_0011_0034.JPG,-38.74250719,143.67648302,102.196,0.016,0.015,0.042
4,100_0011_0035.JPG,-38.74257690,143.67608049,101.167,0.011,0.011,0.029
4,100_0011_0036.JPG,-38.74263395,143.67567907,102.527,0.015,0.015,0.040
4,100_0011_0037.JPG,-38.74268666,143.67528730,103.254,0.018,0.016,0.047
4,100_0011_0038.JPG,-38.74275154,143.67489840,102.783,0.021,0.020,0.056
4,100_0011_0039.JPG,-38.74280272,143.67450689,102.698,0.021,0.019,0.055
4,100_0011_0040.JPG,-38.74282632,143.67448125,102.692,0.020,0.018,0.053
4,100_0011_0041.JPG,-38.74307670,143.67425490,102.766,0.015,0.014,0.040
4,100_0011_0042.JPG,-38.74332796,143.67400019,103.660,0.012,0.012,0.031
4,100_0011_0043.JPG,-38.74336891,143.67396474,103.956,0.012,0.011,0.029
4,100_0011_0044.JPG,-38.74330155,143.67439325,102.862,0.016,0.013,0.036
4,100_0011_0045.JPG,-38.74324159,143.67478444,102.607,0.017,0.013,0.038
4,100_0011_0046.JPG,-38.74318137,143.67518138,102.680,0.021,0.020,0.058
4,100_0011_0047.JPG,-38.74312138,143.67557908,102.679,0.021,0.036,0.087
4,100_0011_0048.JPG,-38.74306259,143.67596620,102.694,0.017,0.020,0.054
4,100_0011_0049.JPG,-38.74305407,143.67603989,102.478,0.015,0.021,0.053
4,100_0011_0050.JPG,-38.74334970,143.67584121,102.388,0.013,0.012,0.034
4,100_0011_0051.JPG,-38.74359827,143.67562092,103.451,0.017,0.016,0.046
4,100_0011_0052.JPG,-38.74367209,143.67521481,102.858,0.021,0.021,0.059
4,100_0011_0053.JPG,-38.74371839,143.67480141,103.095,0.020,0.034,0.082
4,100_0011_0054.JPG,-38.74378196,143.67440127,103.391,0.015,0.014,0.040
4,100_0011_0055.JPG,-38.74384200,143.67400715,103.798,0.012,0.012,0.030
4,100_0011_0056.JPG,-38.74390119,143.67361893,103.518,0.013,0.021,0.053
4,100_0011_0057.JPG,-38.74391927,143.67352935,103.703,0.014,0.024,0.060
4,100_0011_0058.JPG,-38.74420803,143.67334268,102.047,0.020,0.031,0.076
4,100_0011_0059.JPG,-38.74444929,143.67315854,103.312,0.021,0.021,0.058
4,100_0011_0060.JPG,-38.74438329,143.67358370,102.668,0.019,0.025,0.065
4,100_0011_0061.JPG,-38.74432273,143.67397708,102.575,0.015,0.026,0.063
4,100_0011_0062.JPG,-38.74426321,143.67437326,102.656,0.011,0.010,0.025
4,100_0011_0063.JPG,-38.74420406,143.67476800,102.513,0.013,0.012,0.032
4,100_0011_0064.JPG,-38.74414678,143.67515197,102.345,0.015,0.012,0.034
4,100_0011_0065.JPG,-38.74414599,143.67518313,102.269,0.019,0.017,0.049
4,100_0011_0066.JPG,-38.74443779,143.67496195,101.923,0.021,0.021,0.059
4,100_0011_0067.JPG,-38.74468680,143.67475863,102.982,0.019,0.018,0.052
4,100_0011_0068.JPG,-38.74475032,143.67434135,101.587,0.013,0.013,0.035
4,100_0011_0069.JPG,-38.74480987,143.67395366,102.117,0.012,0.014,0.035
4,100_0011_0070.JPG,-38.74487029,143.67355643,102.822,0.016,0.026,0.069
4,100_0011_0071.JPG,-38.74492662,143.67316205,103.067,0.019,0.019,0.052
4,100_0011_0072.JPG,-38.74498403,143.67277330,103.291,0.024,0.041,0.108
4,100_0011_0073.JPG,-38.74498888,143.67276521,103.346,0.024,0.041,0.109
4,100_0011_0074.JPG,-38.74514295,143.67315170,102.416,0.019,0.018,0.050
4,100_0011_0075.JPG,-38.74528582,143.67351054,102.150,0.015,0.014,0.039
4,100_0011_0076.JPG,-38.74533310,143.67364052,102.210,0.013,0.012,0.033
4,100_0011_0077.JPG,-38.74526747,143.67405800,102.489,0.012,0.017,0.043
4,100_0011_0078.JPG,-38.74522538,143.67432902,102.541,0.016,0.015,0.041
4,100_0011_0079.JPG,-38.74519882,143.67390946,101.411,0.024,0.041,0.108
4,100_0011_0080.JPG,-38.74517403,143.67349863,102.367,0.021,0.024,0.065
4,100_0011_0081.JPG,-38.74514826,143.67310000,102.803,0.018,0.023,0.061
4,100_0011_0082.JPG,-38.74514098,143.67305527,102.859,0.016,0.018,0.047
4,100_0011_0083.JPG,-38.74481113,143.67297790,101.283,0.012,0.012,0.031
4,100_0011_0084.JPG,-38.74471328,143.67295920,101.571,0.012,0.012,0.033
4,100_0011_0085.JPG,-38.74442555,143.67316841,101.639,0.016,0.016,0.043
4,100_0011_0086.JPG,-38.74415097,143.67336557,102.295,0.020,0.018,0.051
4,100_0011_0087.JPG,-38.74409893,143.67341265,102.530,0.021,0.020,0.055
4,100_0011_0088.JPG,-38.74443107,143.67349612,102.651,0.021,0.033,0.081
4,100_0011_0089.JPG,-38.74473407,143.67357588,102.330,0.019,0.017,0.048
4,100_0011_0090.JPG,-38.74504122,143.67365190,102.341,0.014,0.019,0.047
4,100_0011_0091.JPG,-38.74533983,143.67372434,102.738,0.013,0.013,0.034
4,100_0011_0092.JPG,-38.74536207,143.67373695,102.734,0.013,0.012,0.032
4,100_0011_0093.JPG,-38.74528287,143.67415786,102.308,0.018,0.016,0.045
4,100_0011_0094.JPG,-38.74524868,143.67431328,102.290,0.020,0.019,0.053
4,100_0011_0095.JPG,-38.74491709,143.67423068,101.962,0.021,0.018,0.051
4,100_0011_0096.JPG,-38.74460898,143.67415559,102.401,0.019,0.021,0.055
4,100_0011_0097.JPG,-38.74430349,143.67408105,102.109,0.015,0.014,0.040
4,100_0011_0098.JPG,-38.74399560,143.67400561,102.044,0.012,0.012,0.032
4,100_0011_0099.JPG,-38.74368964,143.67392872,102.377,0.011,0.010,0.025
4,100_0011_0100.JPG,-38.74345673,143.67386908,102.919,0.018,0.030,0.075
4,100_0011_0101.JPG,-38.74319319,143.67413358,102.039,0.021,0.022,0.060
4,100_0011_0102.JPG,-38.74297052,143.67435885,102.173,0.022,0.021,0.059
4,100_0011_0103.JPG,-38.74330170,143.67444049,102.029,0.017,0.016,0.044
4,100_0011_0104.JPG,-38.74360550,143.67451840,102.056,0.013,0.012,0.033
4,100_0011_0105.JPG,-38.74391293,143.67459458,102.351,0.010,0.009,0.025
4,100_0011_0106.JPG,-38.74421998,143.67467249,102.809,0.015,0.027,0.065
4,100_0011_0107.JPG,-38.74452914,143.67474853,102.819,0.019,0.026,0.065
4,100_0011_0108.JPG,-38.74465505,143.67478152,102.821,0.021,0.028,0.073
4,100_0011_0109.JPG,-38.74436503,143.67501521,102.423,0.023,0.039,0.102
4,100_0011_0110.JPG,-38.74410210,143.67522046,102.220,0.017,0.017,0.046
4,100_0011_0111.JPG,-38.74406072,143.67524763,102.121,0.016,0.017,0.045
4,100_0011_0112.JPG,-38.74373281,143.67516369,101.961,0.012,0.013,0.036
4,100_0011_0113.JPG,-38.74342816,143.67508876,102.344,0.015,0.020,0.048
4,100_0011_0114.JPG,-38.74312094,143.67501267,102.692,0.018,0.017,0.046
4,100_0011_0115.JPG,-38.74281488,143.67493414,103.240,0.021,0.019,0.054
4,100_0011_0116.JPG,-38.74250831,143.67485532,103.725,0.021,0.020,0.055
4,100_0011_0117.JPG,-38.74245324,143.67484456,103.817,0.021,0.019,0.054
4,100_0011_0118.JPG,-38.74236005,143.67494260,102.993,0.020,0.026,0.065
4,100_0011_0119.JPG,-38.74209975,143.67518156,101.992,0.016,0.021,0.052
4,100_0011_0120.JPG,-38.74195414,143.67532806,101.686,0.013,0.018,0.044
4,100_0011_0121.JPG,-38.74228196,143.67541215,101.413,0.014,0.016,0.042
4,100_0011_0122.JPG,-38.74258773,143.67549082,101.702,0.019,0.024,0.062
4,100_0011_0123.JPG,-38.74289637,143.67556753,102.095,0.021,0.021,0.056
4,100_0011_0124.JPG,-38.74320402,143.67564489,102.117,0.022,0.030,0.075
4,100_0011_0125.JPG,-38.74346572,143.67571271,102.414,0.020,0.020,0.053
4,100_0011_0126.JPG,-38.74317352,143.67594113,101.828,0.013,0.013,0.032
4,100_0011_0127.JPG,-38.74291305,143.67614686,102.198,0.014,0.013,0.032
4,100_0011_0128.JPG,-38.74287135,143.67617712,102.004,0.014,0.012,0.033
4,100_0011_0129.JPG,-38.74254371,143.67609140,102.089,0.019,0.018,0.049
4,100_0011_0130.JPG,-38.74223417,143.67601235,102.729,0.022,0.029,0.074
4,100_0011_0131.JPG,-38.74192725,143.67593403,103.003,0.022,0.029,0.075
4,100_0011_0132.JPG,-38.74162044,143.67585632,102.869,0.020,0.026,0.067
4,100_0011_0133.JPG,-38.74141748,143.67580992,103.037,0.016,0.016,0.044
4,100_0011_0134.JPG,-38.74114752,143.67606528,102.265,0.012,0.016,0.039
4,100_0011_0135.JPG,-38.74091244,143.67628804,101.819,0.016,0.018,0.047
4,100_0011_0136.JPG,-38.74091869,143.67629441,101.689,0.017,0.016,0.043
4,100_0011_0137.JPG,-38.74124365,143.67637962,101.811,0.021,0.027,0.070
4,100_0011_0138.JPG,-38.74155220,143.67645445,102.691,0.023,0.029,0.073
4,100_0011_0139.JPG,-38.74186085,143.67653156,103.095,0.021,0.021,0.056
4,100_0011_0140.JPG,-38.74217045,143.67660845,103.082,0.018,0.022,0.056
4,100_0011_0141.JPG,-38.74233521,143.67666062,101.986,0.013,0.018,0.044
4,100_0011_0142.JPG,-38.74206847,143.67692415,101.844,0.015,0.019,0.046
4,100_0011_0143.JPG,-38.74184421,143.67714147,102.758,0.020,0.018,0.052
4,100_0011_0144.JPG,-38.74151703,143.67706085,102.297,0.025,0.041,0.105
4,100_0011_0145.JPG,-38.74121039,143.67698360,102.647,0.021,0.031,0.077
4,100_0011_0146.JPG,-38.74090573,143.67690893,102.764,0.019,0.033,0.081
4,100_0011_0147.JPG,-38.74059698,143.67683194,102.929,0.014,0.020,0.049
4,100_0011_0148.JPG,-38.74038661,143.67678398,103.510,0.016,0.018,0.045
4,100_0011_0149.JPG,-38.74029988,143.67720289,102.746,0.015,0.013,0.036
4,100_0011_0150.JPG,-38.74027392,143.67736304,102.601,0.019,0.025,0.063
4,100_0011_0151.JPG,-38.74060740,143.67744710,102.752,0.025,0.041,0.103
4,100_0011_0152.JPG,-38.74091151,143.67752558,101.919,0.022,0.029,0.072
4,100_0011_0153.JPG,-38.74121716,143.67759977,101.704,0.018,0.017,0.047
4,100_0011_0154.JPG,-38.74136111,143.67763996,101.640,0.015,0.020,0.049
4,100_0011_0155.JPG,-38.74109619,143.67790765,101.570,0.012,0.013,0.031
4,100_0011_0156.JPG,-38.74087468,143.67812893,101.690,0.019,0.024,0.061
5,100_0012_0001.JPG,-38.73602536,143.68287580,101.431,0.061,0.076,0.181
5,100_0012_0002.JPG,-38.73604788,143.68327749,101.549,0.041,0.065,0.163
5,100_0012_0003.JPG,-38.73607900,143.68361112,101.894,0.040,0.049,0.116
5,100_0012_0004.JPG,-38.73609168,143.68369166,101.985,0.036,0.056,0.147
5,100_0012_0005.JPG,-38.73632961,143.68391859,101.499,0.027,0.042,0.109
5,100_0012_0006.JPG,-38.73654163,143.68411971,101.412,0.022,0.035,0.088
5,100_0012_0007.JPG,-38.73666998,143.68423762,101.085,0.016,0.023,0.059
5,100_0012_0008.JPG,-38.73664038,143.68386900,100.306,0.066,0.103,0.270
5,100_0012_0009.JPG,-38.73661312,143.68352256,100.178,0.059,0.093,0.243
5,100_0012_0010.JPG,-38.73658309,143.68317505,100.644,0.053,0.083,0.218
5,100_0012_0011.JPG,-38.73655349,143.68282891,102.045,0.047,0.073,0.191
5,100_0012_0012.JPG,-38.73652367,143.68249158,102.973,0.036,0.050,0.119
5,100_0012_0013.JPG,-38.73650366,143.68222474,103.463,0.033,0.051,0.134
5,100_0012_0014.JPG,-38.73671008,143.68196788,101.953,0.024,0.029,0.069
5,100_0012_0015.JPG,-38.73689252,143.68170673,102.240,0.019,0.028,0.071
5,100_0012_0016.JPG,-38.73698631,143.68158874,103.143,0.014,0.018,0.042
5,100_0012_0017.JPG,-38.73702044,143.68197092,102.339,0.064,0.099,0.260
5,100_0012_0018.JPG,-38.73704775,143.68230748,102.328,0.058,0.089,0.235
5,100_0012_0019.JPG,-38.73707781,143.68264969,102.580,0.051,0.079,0.208
5,100_0012_0020.JPG,-38.73710758,143.68299049,102.733,0.039,0.061,0.151
5,100_0012_0021.JPG,-38.73713743,143.68332919,102.727,0.034,0.053,0.134
5,100_0012_0022.JPG,-38.73716319,143.68364004,102.928,0.027,0.036,0.086
5,100_0012_0023.JPG,-38.73717167,143.68363257,102.765,0.028,0.042,0.111
5,100_0012_0024.JPG,-38.73736556,143.68336504,102.169,0.020,0.029,0.075
5,100_0012_0025.JPG,-38.73754080,143.68309480,102.533,0.028,0.022,0.068
5,100_0012_0026.JPG,-38.73764264,143.68292413,103.029,0.013,0.016,0.036
5,100_0012_0027.JPG,-38.73760869,143.68256248,102.063,0.049,0.069,0.152
5,100_0012_0028.JPG,-38.73757733,143.68220833,102.024,0.055,0.083,0.214
5,100_0012_0029.JPG,-38.73754871,143.68187178,102.192,0.049,0.069,0.161
5,100_0012_0030.JPG,-38.73752150,143.68153160,101.848,0.035,0.055,0.137
5,100_0012_0031.JPG,-38.73749112,143.68119032,102.019,0.030,0.046,0.116
5,100_0012_0032.JPG,-38.73747041,143.68091192,102.356,0.026,0.031,0.071
5,100_0012_0033.JPG,-38.73767519,143.68064683,100.842,0.017,0.025,0.064
5,100_0012_0034.JPG,-38.73785798,143.68038971,101.572,0.015,0.018,0.041
5,100_0012_0035.JPG,-38.73795057,143.68026993,102.143,0.104,0.103,0.293
5,100_0012_0036.JPG,-38.73798471,143.68065147,101.941,0.057,0.067,0.151
5,100_0012_0037.JPG,-38.73801418,143.68099144,102.039,0.017,0.015,0.038
5,100_0012_0038.JPG,-38.73804270,143.68133142,102.738,0.044,0.067,0.178
5,100_0012_0039.JPG,-38.73807177,143.68167422,102.702,0.033,0.051,0.129
5,100_0012_0040.JPG,-38.73810008,143.68201396,102.641,0.029,0.044,0.110
5,100_0012_0041.JPG,-38.73812180,143.68221876,102.359,0.033,0.043,0.097
5,100_0012_0042.JPG,-38.73832291,143.68195096,101.486,0.016,0.022,0.056
5,100_0012_0043.JPG,-38.73849646,143.68167372,102.049,0.013,0.017,0.041
5,100_0012_0044.JPG,-38.73859896,143.68150474,102.789,0.057,0.087,0.221
5,100_0012_0045.JPG,-38.73856893,143.68114826,100.551,0.048,0.074,0.190
5,100_0012_0046.JPG,-38.73853990,143.68080186,101.194,0.040,0.061,0.155
5,100_0012_0047.JPG,-38.73849805,143.68046356,101.440,0.021,0.022,0.056
5,100_0012_0048.JPG,-38.73846610,143.68012628,101.610,0.025,0.037,0.097
5,100_0012_0049.JPG,-38.73844425,143.67978197,101.337,0.022,0.033,0.087
5,100_0012_0050.JPG,-38.73843706,143.67958714,101.724,0.019,0.026,0.068
5,100_0012_0051.JPG,-38.73864243,143.67933441,101.410,0.012,0.017,0.040
5,100_0012_0052.JPG,-38.73882724,143.67906852,101.818,0.017,0.016,0.042
5,100_0012_0053.JPG,-38.73891838,143.67895101,101.437,0.013,0.026,0.057
5,100_0012_0054.JPG,-38.73895144,143.67933406,101.211,0.020,0.024,0.057
5,100_0012_0055.JPG,-38.73898071,143.67967091,100.783,0.023,0.033,0.087
5,100_0012_0056.JPG,-38.73901310,143.68001470,101.016,0.025,0.037,0.097
5,100_0012_0057.JPG,-38.73904215,143.68035600,101.316,0.024,0.036,0.094
5,100_0012_0058.JPG,-38.73906970,143.68069572,101.486,0.018,0.025,0.057
5,100_0012_0059.JPG,-38.73908326,143.68079561,101.650,0.019,0.026,0.068
5,100_0012_0060.JPG,-38.73928423,143.68054256,100.982,0.013,0.017,0.042
5,100_0012_0061.JPG,-38.73946344,143.68028644,101.256,0.012,0.015,0.035
5,100_0012_0062.JPG,-38.73955996,143.68008874,103.113,0.015,0.021,0.053
5,100_0012_0063.JPG,-38.73951496,143.67973365,101.756,0.020,0.030,0.076
5,100_0012_0064.JPG,-38.73948863,143.67938305,101.992,0.025,0.031,0.075
5,100_0012_0065.JPG,-38.73946216,143.67903919,102.141,0.024,0.029,0.068
5,100_0012_0066.JPG,-38.73943396,143.67869927,101.925,0.022,0.031,0.083
5,100_0012_0067.JPG,-38.73939534,143.67836446,101.930,0.015,0.017,0.039
5,100_0012_0068.JPG,-38.73940068,143.67827451,102.667,0.018,0.018,0.044
5,100_0012_0069.JPG,-38.73960622,143.67803433,101.576,0.019,0.016,0.045
5,100_0012_0070.JPG,-38.73978851,143.67777258,101.697,0.017,0.026,0.068
5,100_0012_0071.JPG,-38.73988150,143.67763568,102.115,0.019,0.028,0.074
5,100_0012_0072.JPG,-38.73991607,143.67801522,101.219,0.022,0.033,0.085
5,100_0012_0073.JPG,-38.73994559,143.67835555,101.075,0.022,0.033,0.085
5,100_0012_0074.JPG,-38.73997560,143.67869647,101.281,0.024,0.029,0.069
5,100_0012_0075.JPG,-38.74000568,143.67903698,101.303,0.024,0.030,0.081
5,100_0012_0076.JPG,-38.74003372,143.67935821,101.489,0.017,0.019,0.045
5,100_0012_0077.JPG,-38.74003756,143.67937493,101.173,0.017,0.017,0.041
5,100_0012_0078.JPG,-38.74025028,143.67913480,101.248,0.012,0.011,0.026
5,100_0012_0079.JPG,-38.74041237,143.67885301,102.358,0.016,0.022,0.056
5,100_0012_0080.JPG,-38.74051621,143.67865818,103.295,0.021,0.029,0.074
5,100_0012_0081.JPG,-38.74049017,143.67829810,102.383,0.021,0.028,0.065
5,100_0012_0082.JPG,-38.74045049,143.67796453,102.535,0.024,0.031,0.074
5,100_0012_0083.JPG,-38.74042191,143.67794042,102.349,0.023,0.037,0.094
5,100_0012_0084.JPG,-38.74026041,143.67777510,100.224,0.016,0.022,0.052
6,100_0013_0001.JPG,-38.74012723,143.67779704,102.942,0.191,0.080,0.340
6,100_0013_0002.JPG,-38.73983419,143.67783171,102.535,0.047,0.055,0.134
6,100_0013_0003.JPG,-38.73971448,143.67784735,103.451,0.053,0.056,0.156
6,100_0013_0004.JPG,-38.73951638,143.67812621,103.383,0.037,0.045,0.124
6,100_0013_0005.JPG,-38.73933328,143.67837747,103.234,0.044,0.039,0.110
6,100_0013_0006.JPG,-38.73916523,143.67860762,103.128,0.023,0.026,0.064
6,100_0013_0007.JPG,-38.73916177,143.67861890,103.072,0.024,0.023,0.054
6,100_0013_0008.JPG,-38.73945699,143.67858618,102.594,0.023,0.016,0.048
6,100_0013_0009.JPG,-38.73972661,143.67853758,103.276,0.028,0.013,0.050
6,100_0013_0010.JPG,-38.73999222,143.67850310,103.453,0.079,0.075,0.222
6,100_0013_0011.JPG,-38.74025823,143.67846209,103.644,0.114,0.070,0.209
6,100_0013_0012.JPG,-38.74052647,143.67842628,103.832,0.068,0.063,0.175
6,100_0013_0013.JPG,-38.74069193,143.67840788,103.480,0.045,0.049,0.140
6,100_0013_0014.JPG,-38.74049730,143.67870083,102.677,0.052,0.038,0.120
6,100_0013_0015.JPG,-38.74032230,143.67895960,102.540,0.092,0.036,0.164
6,100_0013_0016.JPG,-38.74017559,143.67917185,102.449,0.028,0.039,0.094
6,100_0013_0017.JPG,-38.73989008,143.67922308,102.001,0.022,0.015,0.045
6,100_0013_0018.JPG,-38.73961804,143.67924703,102.498,0.088,0.086,0.237
6,100_0013_0019.JPG,-38.73935171,143.67928843,102.558,0.015,0.017,0.046
6,100_0013_0020.JPG,-38.73908929,143.67932592,102.627,0.018,0.023,0.061
6,100_0013_0021.JPG,-38.73882174,143.67936261,103.139,0.022,0.027,0.074
6,100_0013_0022.JPG,-38.73858620,143.67940158,103.255,0.035,0.044,0.110
6,100_0013_0023.JPG,-38.73838704,143.67968030,102.250,0.026,0.028,0.075
6,100_0013_0024.JPG,-38.73820247,143.67992616,102.123,0.032,0.025,0.076
6,100_0013_0025.JPG,-38.73803296,143.68015769,102.662,0.025,0.019,0.057
6,100_0013_0026.JPG,-38.73803165,143.68016776,102.715,0.021,0.017,0.048
6,100_0013_0027.JPG,-38.73832461,143.68012887,102.616,0.014,0.013,0.035
6,100_0013_0028.JPG,-38.73859047,143.68008950,102.673,0.019,0.016,0.042
6,100_0013_0029.JPG,-38.73885356,143.68005201,102.811,0.018,0.021,0.056
6,100_0013_0030.JPG,-38.73912099,143.68001344,103.343,0.022,0.025,0.071
6,100_0013_0031.JPG,-38.73938638,143.67997546,103.582,0.024,0.029,0.080
6,100_0013_0032.JPG,-38.73964152,143.67993744,103.712,0.032,0.030,0.083
6,100_0013_0033.JPG,-38.73965798,143.67994022,103.740,0.024,0.029,0.080
6,100_0013_0034.JPG,-38.73946033,143.68023595,103.463,0.021,0.023,0.064
6,100_0013_0035.JPG,-38.73928789,143.68049625,103.340,0.025,0.019,0.056
6,100_0013_0036.JPG,-38.73914258,143.68070615,103.394,0.015,0.014,0.037
6,100_0013_0037.JPG,-38.73885400,143.68074825,102.297,0.014,0.015,0.040
6,100_0013_0038.JPG,-38.73858496,143.68078187,102.202,0.017,0.020,0.054
6,100_0013_0039.JPG,-38.73832158,143.68082149,102.139,0.022,0.027,0.075
6,100_0013_0040.JPG,-38.73805806,143.68085965,101.865,0.031,0.035,0.097
6,100_0013_0041.JPG,-38.73778520,143.68089612,102.611,0.037,0.049,0.129
6,100_0013_0042.JPG,-38.73752241,143.68093283,103.333,0.041,0.054,0.147
6,100_0013_0043.JPG,-38.73744462,143.68094777,103.689,0.063,0.077,0.166
6,100_0013_0044.JPG,-38.73724797,143.68122279,102.262,0.019,0.020,0.055
6,100_0013_0045.JPG,-38.73706340,143.68147274,102.440,0.016,0.015,0.041
6,100_0013_0046.JPG,-38.73689497,143.68170569,102.746,0.072,0.078,0.221
6,100_0013_0047.JPG,-38.73689404,143.68171526,102.687,0.018,0.014,0.037
6,100_0013_0048.JPG,-38.73718982,143.68167539,102.181,0.026,0.021,0.061
6,100_0013_0049.JPG,-38.73745893,143.68163400,102.633,0.023,0.025,0.072
6,100_0013_0050.JPG,-38.73772228,143.68159838,103.015,0.035,0.030,0.087
6,100_0013_0051.JPG,-38.73798856,143.68156510,102.361,0.026,0.029,0.083
6,100_0013_0052.JPG,-38.73825951,143.68152263,102.424,0.034,0.029,0.084
6,100_0013_0053.JPG,-38.73852470,143.68148441,102.466,0.020,0.023,0.065
6,100_0013_0054.JPG,-38.73863307,143.68147291,102.356,0.018,0.018,0.052
6,100_0013_0055.JPG,-38.73843930,143.68176545,102.540,0.068,0.079,0.225
6,100_0013_0056.JPG,-38.73826138,143.68202668,102.516,0.017,0.015,0.041
6,100_0013_0057.JPG,-38.73811289,143.68224062,102.528,0.019,0.019,0.047
6,100_0013_0058.JPG,-38.73782461,143.68228682,102.298,0.033,0.031,0.088
6,100_0013_0059.JPG,-38.73755348,143.68231222,102.988,0.033,0.042,0.103
6,100_0013_0060.JPG,-38.73728837,143.68235088,103.280,0.046,0.047,0.134
6,100_0013_0061.JPG,-38.73702033,143.68238915,103.363,0.058,0.080,0.204
