Flight,File name,Easting (m),Northing (m),Orthometric height (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
2,100_0023_0166.JPG,732673.366,5706438.619,103.389,0.015,0.011,0.032
2,100_0023_0167.JPG,732695.317,5706461.132,103.434,0.016,0.012,0.034
2,100_0023_0168.JPG,732717.322,5706483.763,103.519,0.016,0.012,0.035
2,100_0023_0169.JPG,732739.805,5706506.838,103.565,0.015,0.012,0.033
2,100_0023_0170.JPG,732761.968,5706529.651,103.533,0.014,0.010,0.029
2,100_0023_0171.JPG,732783.986,5706552.255,103.518,0.012,0.009,0.025
2,100_0023_0172.JPG,732806.160,5706575.171,103.466,0.010,0.007,0.020
2,100_0023_0173.JPG,732828.174,5706597.852,103.443,0.010,0.008,0.018
2,100_0023_0174.JPG,732850.093,5706620.185,103.473,0.010,0.005,0.018
2,100_0023_0175.JPG,732856.284,5706627.516,103.253,0.010,0.007,0.020
2,100_0023_0176.JPG,732848.260,5706661.933,103.359,0.014,0.010,0.029
2,100_0023_0177.JPG,732841.978,5706686.640,103.367,0.015,0.012,0.034
2,100_0023_0178.JPG,732817.403,5706662.489,103.277,0.016,0.012,0.034
2,100_0023_0179.JPG,732794.709,5706638.879,103.473,0.014,0.010,0.030
2,100_0023_0180.JPG,732772.799,5706616.104,103.507,0.013,0.009,0.027
2,100_0023_0181.JPG,732750.598,5706593.132,103.449,0.011,0.008,0.022
2,100_0023_0182.JPG,732728.371,5706570.272,103.437,0.010,0.008,0.019
2,100_0023_0183.JPG,732706.375,5706547.611,103.416,0.008,0.006,0.016
2,100_0023_0184.JPG,732684.175,5706524.872,103.373,0.010,0.008,0.018
2,100_0023_0185.JPG,732662.021,5706502.014,103.369,0.011,0.008,0.023
2,100_0023_0186.JPG,732639.842,5706478.955,103.380,0.013,0.009,0.027
2,100_0023_0187.JPG,732617.683,5706456.140,103.484,0.014,0.011,0.031
2,100_0023_0188.JPG,732604.720,5706443.564,103.260,0.016,0.012,0.034
2,100_0023_0189.JPG,732576.346,5706463.868,103.309,0.015,0.011,0.034
2,100_0023_0190.JPG,732563.189,5706473.014,103.393,0.014,0.011,0.031
2,100_0023_0191.JPG,732561.330,5706473.716,103.360,0.013,0.010,0.028
2,100_0023_0192.JPG,732586.759,5706499.334,103.440,0.011,0.008,0.022
2,100_0023_0193.JPG,732608.855,5706522.119,103.491,0.010,0.006,0.017
2,100_0023_0194.JPG,732630.913,5706544.944,103.508,0.010,0.008,0.018
2,100_0023_0195.JPG,732653.211,5706567.969,103.596,0.010,0.008,0.021
2,100_0023_0196.JPG,732675.205,5706590.658,103.581,0.012,0.009,0.025
2,100_0023_0197.JPG,732697.311,5706613.584,103.517,0.014,0.010,0.029
2,100_0023_0198.JPG,732719.484,5706636.509,103.486,0.015,0.012,0.033
2,100_0023_0199.JPG,732741.448,5706659.106,103.452,0.016,0.012,0.034
2,100_0023_0200.JPG,732764.142,5706682.246,103.447,0.016,0.012,0.033
2,100_0023_0201.JPG,732786.033,5706704.855,103.398,0.015,0.011,0.033
2,100_0023_0202.JPG,732808.077,5706727.424,103.472,0.013,0.010,0.028
2,100_0023_0203.JPG,732818.245,5706738.681,103.237,0.011,0.009,0.022
2,100_0023_0204.JPG,732803.118,5706770.508,103.295,0.009,0.007,0.017
2,100_0023_0205.JPG,732794.241,5706787.748,103.304,0.010,0.008,0.019
2,100_0023_0206.JPG,732769.486,5706763.059,103.230,0.013,0.010,0.029
2,100_0023_0207.JPG,732746.964,5706739.666,103.446,0.014,0.011,0.031
2,100_0023_0208.JPG,732724.691,5706716.665,103.484,0.016,0.011,0.034
2,100_0023_0209.JPG,732702.795,5706694.142,103.433,0.016,0.012,0.034
2,100_0023_0210.JPG,732680.492,5706671.239,103.450,0.015,0.011,0.033
2,100_0023_0211.JPG,732658.410,5706648.458,103.493,0.014,0.010,0.030
2,100_0023_0212.JPG,732636.203,5706625.517,103.455,0.012,0.009,0.027
2,100_0023_0213.JPG,732614.146,5706602.857,103.438,0.010,0.008,0.021
2,100_0023_0214.JPG,732591.875,5706579.871,103.458,0.009,0.008,0.018
2,100_0023_0215.JPG,732569.606,5706556.943,103.410,0.009,0.006,0.017
2,100_0023_0216.JPG,732547.688,5706534.377,103.374,0.010,0.007,0.020
2,100_0023_0217.JPG,732525.459,5706511.559,103.409,0.012,0.008,0.024
2,100_0023_0218.JPG,732505.273,5706491.389,103.348,0.015,0.011,0.031
2,100_0023_0219.JPG,732472.163,5706502.274,103.188,0.016,0.012,0.034
2,100_0023_0220.JPG,732450.912,5706509.705,103.358,0.015,0.012,0.032
2,100_0023_0221.JPG,732475.701,5706535.514,103.365,0.013,0.010,0.026
2,100_0023_0222.JPG,732497.707,5706558.090,103.382,0.011,0.008,0.022
2,100_0023_0223.JPG,732519.857,5706580.927,103.450,0.010,0.006,0.019
2,100_0023_0224.JPG,732541.758,5706603.523,103.517,0.009,0.007,0.017
2,100_0023_0225.JPG,732564.245,5706626.652,103.530,0.010,0.007,0.020
2,100_0023_0226.JPG,732586.392,5706649.394,103.522,0.011,0.009,0.024
2,100_0023_0227.JPG,732608.194,5706671.894,103.473,0.013,0.010,0.027
2,100_0023_0228.JPG,732630.420,5706694.844,103.468,0.015,0.011,0.031
2,100_0023_0229.JPG,732652.424,5706717.564,103.446,0.017,0.012,0.035
2,100_0023_0230.JPG,732674.860,5706740.684,103.395,0.017,0.012,0.034
2,100_0023_0231.JPG,732696.767,5706763.232,103.422,0.015,0.011,0.032
2,100_0023_0232.JPG,732719.052,5706786.177,103.438,0.014,0.011,0.029
2,100_0023_0233.JPG,732741.080,5706808.872,103.414,0.014,0.010,0.026
2,100_0023_0234.JPG,732763.194,5706831.205,103.510,0.010,0.008,0.020
2,100_0023_0235.JPG,732769.973,5706838.832,103.184,0.009,0.007,0.017
2,100_0023_0236.JPG,732734.281,5706837.356,103.201,0.011,0.008,0.021
2,100_0023_0237.JPG,732702.887,5706835.315,103.577,0.012,0.009,0.025
2,100_0023_0238.JPG,732692.928,5706834.315,103.362,0.014,0.010,0.029
2,100_0023_0239.JPG,732668.713,5706809.806,103.150,0.016,0.011,0.033
2,100_0023_0240.JPG,732646.279,5706786.322,103.462,0.016,0.012,0.034
2,100_0023_0241.JPG,732624.232,5706763.697,103.549,0.015,0.011,0.033
2,100_0023_0242.JPG,732601.847,5706740.595,103.532,0.014,0.011,0.030
2,100_0023_0243.JPG,732579.998,5706718.041,103.426,0.012,0.010,0.029
2,100_0023_0244.JPG,732557.662,5706695.193,103.402,0.010,0.007,0.021
2,100_0023_0245.JPG,732535.339,5706672.147,103.398,0.009,0.007,0.018
2,100_0023_0246.JPG,732513.424,5706649.530,103.360,0.009,0.007,0.017
2,100_0023_0247.JPG,732491.202,5706626.645,103.377,0.010,0.008,0.019
2,100_0023_0248.JPG,732469.090,5706604.001,103.303,0.011,0.009,0.024
2,100_0023_0249.JPG,732446.941,5706581.130,103.308,0.014,0.010,0.029
2,100_0023_0250.JPG,732424.322,5706557.926,103.343,0.015,0.011,0.032
2,100_0023_0251.JPG,732402.610,5706535.336,103.446,0.016,0.012,0.033
2,100_0023_0252.JPG,732394.315,5706527.409,103.320,0.016,0.012,0.033
2,100_0023_0253.JPG,732391.768,5706563.036,103.375,0.014,0.010,0.029
2,100_0023_0254.JPG,732389.708,5706592.781,103.482,0.011,0.008,0.023
2,100_0023_0255.JPG,732389.889,5706597.267,103.378,0.011,0.008,0.020
2,100_0023_0256.JPG,732414.687,5706622.925,103.367,0.009,0.007,0.017
2,100_0023_0257.JPG,732436.633,5706645.503,103.358,0.010,0.008,0.020
2,100_0023_0258.JPG,732458.834,5706668.410,103.473,0.011,0.008,0.022
2,100_0023_0259.JPG,732480.775,5706691.034,103.501,0.013,0.010,0.027
2,100_0023_0260.JPG,732503.032,5706713.969,103.477,0.015,0.011,0.031
2,100_0023_0261.JPG,732524.989,5706736.581,103.411,0.016,0.012,0.033
2,100_0023_0262.JPG,732547.140,5706759.466,103.401,0.016,0.012,0.034
2,100_0023_0263.JPG,732569.410,5706782.363,103.410,0.015,0.011,0.032
2,100_0023_0264.JPG,732591.443,5706804.993,103.471,0.014,0.011,0.030
2,100_0023_0265.JPG,732605.893,5706820.292,103.224,0.011,0.009,0.024
2,100_0023_0266.JPG,732571.496,5706815.345,103.198,0.009,0.007,0.017
2,100_0023_0267.JPG,732539.307,5706809.930,103.519,0.009,0.007,0.018
2,100_0023_0268.JPG,732519.562,5706806.244,103.424,0.011,0.008,0.022
2,100_0023_0269.JPG,732496.337,5706782.225,103.107,0.013,0.010,0.028
2,100_0023_0270.JPG,732473.479,5706758.815,103.365,0.015,0.011,0.031
2,100_0023_0271.JPG,732451.009,5706735.306,103.494,0.016,0.012,0.033
2,100_0023_0272.JPG,732428.971,5706712.686,103.417,0.016,0.011,0.033
2,100_0023_0273.JPG,732407.134,5706690.250,103.334,0.015,0.011,0.030
2,100_0023_0274.JPG,732390.145,5706673.261,103.221,0.012,0.009,0.026
2,100_0023_0275.JPG,732390.628,5706709.158,103.301,0.010,0.007,0.018
2,100_0023_0276.JPG,732390.956,5706739.879,103.427,0.009,0.006,0.017
2,100_0023_0277.JPG,732391.526,5706749.040,103.354,0.010,0.008,0.019
2,100_0023_0278.JPG,732415.892,5706774.133,103.360,0.014,0.010,0.028
3,100_0009_0001.JPG,732173.282,5707532.177,102.506,0.013,0.010,0.029
3,100_0009_0002.JPG,732169.457,5707537.661,102.418,0.011,0.007,0.022
3,100_0009_0003.JPG,732138.003,5707544.806,101.915,0.010,0.007,0.018
3,100_0009_0004.JPG,732109.605,5707551.500,102.068,0.037,0.027,0.078
3,100_0009_0005.JPG,732104.857,5707552.296,102.212,0.034,0.025,0.072
3,100_0009_0006.JPG,732123.909,5707525.584,101.637,0.028,0.021,0.059
3,100_0009_0007.JPG,732141.033,5707501.693,102.091,0.024,0.018,0.052
3,100_0009_0008.JPG,732158.013,5707477.963,102.559,0.020,0.015,0.044
3,100_0009_0009.JPG,732159.047,5707475.535,102.672,0.018,0.013,0.039
3,100_0009_0010.JPG,732150.750,5707444.892,101.625,0.013,0.010,0.028
3,100_0009_0011.JPG,732143.852,5707420.720,102.047,0.010,0.007,0.019
3,100_0009_0012.JPG,732124.902,5707447.390,102.085,0.039,0.029,0.084
3,100_0009_0013.JPG,732107.700,5707471.582,101.901,0.034,0.025,0.075
3,100_0009_0014.JPG,732090.109,5707496.121,101.749,0.014,0.010,0.029
3,100_0009_0015.JPG,732072.598,5707520.631,101.738,0.015,0.011,0.033
3,100_0009_0016.JPG,732055.285,5707544.769,101.697,0.016,0.012,0.034
3,100_0009_0017.JPG,732046.382,5707556.196,101.837,0.015,0.011,0.031
3,100_0009_0018.JPG,732036.659,5707524.984,101.166,0.012,0.008,0.024
3,100_0009_0019.JPG,732030.592,5707501.395,101.952,0.009,0.007,0.019
3,100_0009_0020.JPG,732049.526,5707475.656,100.936,0.009,0.008,0.018
3,100_0009_0021.JPG,732066.998,5707451.097,101.050,0.011,0.009,0.024
3,100_0009_0022.JPG,732084.264,5707427.121,101.483,0.013,0.010,0.029
3,100_0009_0023.JPG,732101.574,5707402.973,101.908,0.015,0.011,0.032
3,100_0009_0024.JPG,732119.070,5707378.593,102.131,0.016,0.012,0.034
3,100_0009_0025.JPG,732129.404,5707363.251,102.341,0.015,0.011,0.032
3,100_0009_0026.JPG,732120.851,5707332.277,101.470,0.012,0.009,0.025
3,100_0009_0027.JPG,732119.201,5707324.495,101.663,0.011,0.008,0.023
3,100_0009_0028.JPG,732120.306,5707299.573,101.910,0.009,0.008,0.017
3,100_0009_0029.JPG,732101.137,5707326.641,101.965,0.011,0.008,0.022
3,100_0009_0030.JPG,732083.968,5707350.538,102.073,0.013,0.010,0.030
3,100_0009_0031.JPG,732066.418,5707374.760,102.192,0.015,0.012,0.033
3,100_0009_0032.JPG,732049.034,5707399.005,102.246,0.016,0.012,0.034
3,100_0009_0033.JPG,732031.804,5707423.180,102.441,0.015,0.011,0.033
3,100_0009_0034.JPG,732015.268,5707446.244,102.076,0.013,0.010,0.029
3,100_0009_0035.JPG,732014.143,5707446.929,101.967,0.012,0.009,0.026
3,100_0009_0036.JPG,732008.776,5707414.644,101.187,0.009,0.007,0.018
3,100_0009_0037.JPG,732004.551,5707386.048,101.944,0.009,0.006,0.018
3,100_0009_0038.JPG,732004.859,5707383.424,102.093,0.010,0.008,0.019
3,100_0009_0039.JPG,732023.600,5707357.756,101.383,0.012,0.009,0.026
3,100_0009_0040.JPG,732041.058,5707333.362,101.830,0.014,0.010,0.030
3,100_0009_0041.JPG,732058.222,5707309.296,102.114,0.015,0.011,0.033
3,100_0009_0042.JPG,732075.655,5707285.099,102.207,0.015,0.011,0.033
3,100_0009_0043.JPG,732093.028,5707261.044,102.210,0.014,0.011,0.030
3,100_0009_0044.JPG,732110.391,5707236.818,102.367,0.012,0.009,0.025
3,100_0009_0045.JPG,732124.732,5707216.054,102.695,0.009,0.006,0.019
3,100_0009_0046.JPG,732125.882,5707184.698,101.754,0.009,0.007,0.017
3,100_0009_0047.JPG,732126.391,5707170.863,101.777,0.009,0.008,0.019
3,100_0009_0048.JPG,732128.659,5707141.357,102.217,0.012,0.009,0.025
3,100_0009_0049.JPG,732128.773,5707134.051,102.402,0.014,0.010,0.029
3,100_0009_0050.JPG,732109.675,5707160.763,101.968,0.016,0.012,0.034
3,100_0009_0051.JPG,732092.520,5707184.623,101.870,0.016,0.012,0.033
3,100_0009_0052.JPG,732075.078,5707209.026,101.677,0.014,0.010,0.030
3,100_0009_0053.JPG,732057.502,5707233.484,101.614,0.012,0.009,0.024
3,100_0009_0054.JPG,732040.152,5707257.666,101.735,0.010,0.007,0.019
3,100_0009_0055.JPG,732022.839,5707281.869,101.781,0.009,0.007,0.017
3,100_0009_0056.JPG,732005.592,5707306.065,101.736,0.010,0.007,0.020
3,100_0009_0057.JPG,731994.320,5707320.818,101.858,0.013,0.009,0.029
3,100_0009_0058.JPG,731993.648,5707288.580,101.301,0.016,0.011,0.034
3,100_0009_0059.JPG,731992.909,5707258.291,101.690,0.016,0.012,0.034
3,100_0009_0060.JPG,731993.262,5707245.587,101.827,0.015,0.011,0.032
3,100_0009_0061.JPG,732012.086,5707220.175,101.131,0.012,0.009,0.026
3,100_0009_0062.JPG,732029.367,5707195.886,101.534,0.010,0.008,0.020
3,100_0009_0063.JPG,732046.638,5707171.823,101.941,0.009,0.006,0.017
3,100_0009_0064.JPG,732064.051,5707147.409,102.230,0.010,0.007,0.018
3,100_0009_0065.JPG,732081.384,5707123.111,102.684,0.011,0.009,0.024
3,100_0009_0066.JPG,732098.622,5707099.112,103.000,0.014,0.010,0.029
3,100_0009_0067.JPG,732116.004,5707074.763,102.926,0.016,0.012,0.033
3,100_0009_0068.JPG,732132.216,5707052.211,102.943,0.016,0.011,0.033
3,100_0009_0069.JPG,732130.866,5707051.728,102.650,0.015,0.011,0.033
3,100_0009_0070.JPG,732099.576,5707045.735,101.595,0.013,0.010,0.027
3,100_0009_0071.JPG,732083.332,5707042.959,101.859,0.011,0.007,0.023
3,100_0009_0072.JPG,732064.451,5707069.770,101.618,0.009,0.007,0.017
3,100_0009_0073.JPG,732047.113,5707094.074,101.969,0.010,0.008,0.020
3,100_0009_0074.JPG,732029.949,5707118.094,102.226,0.012,0.009,0.025
3,100_0009_0075.JPG,732012.515,5707142.466,102.382,0.014,0.011,0.030
3,100_0009_0076.JPG,731996.954,5707163.583,102.206,0.016,0.011,0.033
3,100_0009_0077.JPG,732000.390,5707131.253,101.489,0.014,0.010,0.029
3,100_0009_0078.JPG,732003.417,5707101.225,102.131,0.012,0.009,0.025
3,100_0009_0079.JPG,732006.489,5707072.718,102.770,0.010,0.007,0.019
3,100_0009_0080.JPG,732025.944,5707047.224,101.642,0.009,0.007,0.017
3,100_0009_0081.JPG,732034.947,5707032.997,102.404,0.011,0.008,0.023
3,100_0009_0082.JPG,732032.338,5707033.284,102.215,0.012,0.010,0.026
3,100_0009_0083.JPG,732059.999,5707051.974,101.873,0.015,0.011,0.032
3,100_0009_0084.JPG,732083.896,5707069.096,102.104,0.016,0.012,0.034
3,100_0009_0085.JPG,732108.285,5707086.429,102.259,0.016,0.011,0.033
3,100_0009_0086.JPG,732131.068,5707102.465,101.985,0.013,0.010,0.028
3,100_0009_0087.JPG,732131.363,5707104.907,101.937,0.013,0.010,0.027
3,100_0009_0088.JPG,732129.096,5707136.019,102.032,0.010,0.007,0.020
3,100_0009_0089.JPG,732127.122,5707154.042,102.104,0.009,0.008,0.017
3,100_0009_0090.JPG,732100.526,5707136.080,101.545,0.011,0.008,0.023
3,100_0009_0091.JPG,732076.113,5707118.492,101.786,0.014,0.010,0.028
3,100_0009_0092.JPG,732051.866,5707101.511,102.054,0.015,0.011,0.033
3,100_0009_0093.JPG,732027.528,5707084.322,102.088,0.016,0.011,0.033
3,100_0009_0094.JPG,732006.961,5707070.278,102.487,0.014,0.010,0.030
3,100_0009_0095.JPG,732003.348,5707103.149,102.189,0.011,0.009,0.023
3,100_0009_0096.JPG,732001.924,5707121.064,102.483,0.009,0.006,0.017
3,100_0009_0097.JPG,732028.408,5707139.923,102.440,0.009,0.006,0.018
3,100_0009_0098.JPG,732052.630,5707157.098,102.536,0.012,0.008,0.024
3,100_0009_0099.JPG,732076.732,5707174.158,102.638,0.014,0.010,0.028
3,100_0009_0100.JPG,732101.154,5707191.482,102.661,0.015,0.011,0.032
3,100_0009_0101.JPG,732123.863,5707207.572,102.770,0.016,0.012,0.034
3,100_0009_0102.JPG,732124.247,5707210.047,102.718,0.016,0.011,0.033
3,100_0009_0103.JPG,732123.018,5707241.350,102.554,0.014,0.010,0.029
3,100_0009_0104.JPG,732121.529,5707260.525,102.503,0.011,0.008,0.024
3,100_0009_0105.JPG,732094.877,5707242.277,101.692,0.010,0.007,0.017
3,100_0009_0106.JPG,732070.244,5707224.459,102.022,0.010,0.007,0.019
3,100_0009_0107.JPG,732046.083,5707207.344,102.124,0.012,0.009,0.025
3,100_0009_0108.JPG,732021.919,5707190.142,101.979,0.014,0.010,0.030
3,100_0009_0109.JPG,731998.164,5707173.057,102.245,0.016,0.012,0.035
3,100_0009_0110.JPG,731995.825,5707172.145,102.305,0.016,0.012,0.034
3,100_0009_0111.JPG,731994.141,5707205.010,101.854,0.015,0.011,0.031
3,100_0009_0112.JPG,731993.757,5707225.001,101.990,0.012,0.008,0.025
3,100_0009_0113.JPG,732020.288,5707243.969,101.879,0.010,0.007,0.018
3,100_0009_0114.JPG,732044.548,5707261.155,101.688,0.010,0.008,0.017
3,100_0009_0115.JPG,732068.761,5707278.343,101.579,0.011,0.009,0.023
3,100_0009_0116.JPG,732093.095,5707295.629,101.609,0.013,0.009,0.027
3,100_0009_0117.JPG,732116.761,5707312.360,101.703,0.015,0.011,0.034
3,100_0009_0118.JPG,732119.490,5707314.985,101.724,0.016,0.011,0.033
3,100_0009_0119.JPG,732119.055,5707328.445,101.939,0.016,0.012,0.033
3,100_0009_0120.JPG,732127.408,5707358.547,101.872,0.015,0.011,0.031
3,100_0009_0121.JPG,732131.947,5707377.861,101.872,0.012,0.008,0.025
3,100_0009_0122.JPG,732105.165,5707359.590,100.959,0.009,0.007,0.018
3,100_0009_0123.JPG,732080.792,5707341.990,101.163,0.009,0.007,0.018
3,100_0009_0124.JPG,732056.690,5707324.777,101.334,0.011,0.008,0.022
3,100_0009_0125.JPG,732032.201,5707307.374,101.597,0.014,0.011,0.029
3,100_0009_0126.JPG,732007.830,5707290.032,101.602,0.015,0.011,0.032
3,100_0009_0127.JPG,731991.518,5707278.899,101.834,0.016,0.011,0.033
3,100_0009_0128.JPG,731994.313,5707311.744,101.316,0.014,0.010,0.030
3,100_0009_0129.JPG,731997.031,5707337.313,101.564,0.011,0.008,0.023
3,100_0009_0130.JPG,732023.708,5707356.224,101.250,0.009,0.005,0.017
3,100_0009_0131.JPG,732047.643,5707373.217,101.392,0.010,0.007,0.017
3,100_0009_0132.JPG,732072.120,5707390.580,101.453,0.011,0.008,0.022
3,100_0009_0133.JPG,732096.581,5707407.906,101.453,0.013,0.010,0.028
3,100_0009_0134.JPG,732120.814,5707425.106,101.626,0.015,0.011,0.031
3,100_0009_0135.JPG,732145.020,5707442.247,101.722,0.016,0.012,0.034
3,100_0009_0136.JPG,732150.919,5707447.119,101.610,0.016,0.012,0.034
3,100_0009_0137.JPG,732158.934,5707478.329,101.462,0.014,0.010,0.028
3,100_0009_0138.JPG,732166.294,5707506.268,101.241,0.011,0.008,0.023
3,100_0009_0139.JPG,732167.566,5707512.908,101.227,0.010,0.007,0.019
3,100_0009_0140.JPG,732140.677,5707494.521,100.363,0.010,0.007,0.019
3,100_0009_0141.JPG,732116.444,5707477.004,101.045,0.011,0.008,0.023
3,100_0009_0142.JPG,732092.088,5707459.745,101.150,0.013,0.010,0.028
3,100_0009_0143.JPG,732067.825,5707442.494,101.291,0.015,0.011,0.031
3,100_0009_0144.JPG,732043.494,5707425.288,101.126,0.016,0.011,0.032
3,100_0009_0145.JPG,732019.323,5707408.248,100.951,0.015,0.011,0.031
3,100_0009_0146.JPG,732006.533,5707399.517,100.907,0.013,0.010,0.028
3,100_0009_0147.JPG,732012.332,5707431.849,100.830,0.010,0.007,0.019
3,100_0009_0148.JPG,732017.369,5707459.867,101.090,0.009,0.008,0.017
3,100_0009_0149.JPG,732018.454,5707462.527,101.157,0.010,0.007,0.018
3,100_0009_0150.JPG,732044.934,5707481.231,101.046,0.012,0.008,0.024
3,100_0009_0151.JPG,732068.986,5707498.246,101.095,0.014,0.010,0.028
3,100_0009_0152.JPG,732093.174,5707515.362,101.083,0.015,0.011,0.031
3,100_0009_0153.JPG,732117.628,5707532.675,101.134,0.016,0.012,0.033
3,100_0009_0154.JPG,732135.141,5707545.559,101.304,0.014,0.010,0.030
3,100_0009_0155.JPG,732103.280,5707553.446,100.668,0.011,0.008,0.023
3,100_0009_0156.JPG,732077.154,5707558.887,100.868,0.009,0.006,0.017
3,100_0009_0157.JPG,732050.926,5707540.574,100.060,0.010,0.008,0.021
4,100_0010_0001.JPG,732311.010,5708120.018,102.875,0.023,0.017,0.051
4,100_0010_0002.JPG,732281.001,5708106.899,102.223,0.017,0.012,0.036
4,100_0010_0003.JPG,732270.879,5708102.019,102.580,0.014,0.010,0.030
4,100_0010_0004.JPG,732254.893,5708074.345,101.757,0.011,0.007,0.020
4,100_0010_0005.JPG,732243.576,5708055.076,101.929,0.011,0.008,0.019
4,100_0010_0006.JPG,732233.268,5708036.726,102.329,0.039,0.028,0.087
4,100_0010_0007.JPG,732263.671,5708050.182,102.556,0.033,0.023,0.072
4,100_0010_0008.JPG,732290.640,5708062.063,102.867,0.028,0.020,0.061
4,100_0010_0009.JPG,732318.231,5708074.265,102.989,0.023,0.017,0.050
4,100_0010_0010.JPG,732345.455,5708086.189,103.201,0.019,0.013,0.040
4,100_0010_0011.JPG,732352.600,5708088.567,103.320,0.016,0.011,0.033
4,100_0010_0012.JPG,732360.229,5708056.750,102.039,0.011,0.008,0.021
4,100_0010_0013.JPG,732362.199,5708044.428,102.431,0.010,0.007,0.018
4,100_0010_0014.JPG,732332.421,5708031.412,101.854,0.040,0.028,0.089
4,100_0010_0015.JPG,732305.184,5708019.538,102.171,0.014,0.010,0.028
4,100_0010_0016.JPG,732277.673,5708007.482,102.621,0.016,0.013,0.036
4,100_0010_0017.JPG,732250.567,5707995.609,102.770,0.017,0.013,0.038
4,100_0010_0018.JPG,732223.243,5707983.728,102.938,0.017,0.012,0.037
4,100_0010_0019.JPG,732196.367,5707971.961,103.220,0.015,0.011,0.032
4,100_0010_0020.JPG,732192.040,5707969.665,103.348,0.014,0.010,0.030
4,100_0010_0021.JPG,732175.908,5707942.385,101.819,0.011,0.008,0.021
4,100_0010_0022.JPG,732160.701,5707916.744,101.863,0.010,0.006,0.017
4,100_0010_0023.JPG,732153.882,5707904.456,102.481,0.011,0.007,0.020
4,100_0010_0024.JPG,732184.167,5707917.855,102.394,0.014,0.010,0.030
4,100_0010_0025.JPG,732211.109,5707929.674,102.580,0.017,0.012,0.035
4,100_0010_0026.JPG,732238.393,5707941.583,102.988,0.017,0.012,0.038
4,100_0010_0027.JPG,732265.922,5707953.639,103.082,0.017,0.013,0.037
4,100_0010_0028.JPG,732293.215,5707965.636,103.121,0.015,0.012,0.032
4,100_0010_0029.JPG,732319.396,5707977.087,102.986,0.012,0.008,0.024
4,100_0010_0030.JPG,732321.476,5707977.629,102.867,0.011,0.007,0.021
4,100_0010_0031.JPG,732304.500,5707949.507,101.912,0.010,0.007,0.018
4,100_0010_0032.JPG,732289.040,5707924.106,102.380,0.012,0.008,0.023
4,100_0010_0033.JPG,732284.231,5707916.081,102.380,0.012,0.009,0.025
4,100_0010_0034.JPG,732280.362,5707910.201,102.182,0.014,0.010,0.029
4,100_0010_0035.JPG,732251.365,5707898.301,101.315,0.017,0.012,0.036
4,100_0010_0036.JPG,732223.965,5707886.118,101.740,0.017,0.012,0.037
4,100_0010_0037.JPG,732196.724,5707874.043,102.308,0.017,0.012,0.035
4,100_0010_0038.JPG,732169.551,5707861.943,102.390,0.015,0.010,0.030
4,100_0010_0039.JPG,732142.338,5707849.922,102.633,0.012,0.008,0.023
4,100_0010_0040.JPG,732124.925,5707841.773,102.823,0.010,0.007,0.018
4,100_0010_0041.JPG,732114.710,5707811.268,101.717,0.011,0.007,0.020
4,100_0010_0042.JPG,732105.329,5707785.072,102.784,0.014,0.010,0.029
4,100_0010_0043.JPG,732106.348,5707785.157,102.721,0.014,0.010,0.030
4,100_0010_0044.JPG,732135.992,5707798.180,102.401,0.017,0.013,0.037
4,100_0010_0045.JPG,732163.020,5707810.088,102.656,0.018,0.013,0.038
4,100_0010_0046.JPG,732190.477,5707822.196,102.695,0.016,0.011,0.035
4,100_0010_0047.JPG,732217.938,5707834.261,102.775,0.014,0.011,0.029
4,100_0010_0048.JPG,732242.973,5707845.347,102.704,0.011,0.008,0.021
4,100_0010_0049.JPG,732242.896,5707844.488,102.617,0.010,0.007,0.019
4,100_0010_0050.JPG,732226.996,5707816.648,101.804,0.010,0.007,0.019
4,100_0010_0051.JPG,732221.864,5707806.943,101.921,0.011,0.008,0.021
4,100_0010_0052.JPG,732215.915,5707783.998,102.143,0.015,0.010,0.030
4,100_0010_0053.JPG,732186.249,5707771.493,101.482,0.017,0.012,0.036
4,100_0010_0054.JPG,732159.006,5707759.379,101.697,0.017,0.014,0.039
4,100_0010_0055.JPG,732131.811,5707747.300,101.672,0.016,0.011,0.034
4,100_0010_0056.JPG,732104.387,5707735.153,102.355,0.014,0.010,0.028
4,100_0010_0057.JPG,732091.899,5707729.091,102.865,0.012,0.009,0.023
4,100_0010_0058.JPG,732084.335,5707697.635,101.640,0.010,0.006,0.017
4,100_0010_0059.JPG,732079.550,5707675.613,102.155,0.012,0.009,0.022
4,100_0010_0060.JPG,732109.444,5707688.641,102.097,0.015,0.011,0.031
4,100_0010_0061.JPG,732136.829,5707700.724,102.488,0.017,0.013,0.036
4,100_0010_0062.JPG,732164.028,5707712.713,102.633,0.018,0.012,0.037
4,100_0010_0063.JPG,732191.182,5707724.791,102.612,0.017,0.012,0.035
4,100_0010_0064.JPG,732201.646,5707728.842,102.283,0.014,0.010,0.030
4,100_0010_0065.JPG,732193.661,5707697.060,100.972,0.010,0.007,0.020
4,100_0010_0066.JPG,732187.079,5707673.614,101.538,0.010,0.008,0.018
4,100_0010_0067.JPG,732157.457,5707660.743,100.833,0.012,0.009,0.024
4,100_0010_0068.JPG,732130.302,5707648.748,101.049,0.015,0.011,0.031
4,100_0010_0069.JPG,732103.272,5707636.678,101.098,0.017,0.012,0.035
4,100_0010_0070.JPG,732075.821,5707624.659,101.548,0.018,0.013,0.037
